Kód obce,Kód okresu,Latitude,Longitude
565610,CZ0423,50.503633,14.387857
532436,CZ0201,49.626545,15.226922
596787,CZ0635,49.645617,16.121753
576794,CZ0524,50.340016,16.277368
593591,CZ0646,49.132902,17.106415
573477,CZ0522,50.372376,15.514931
530638,CZ0201,49.821122,14.734312
517844,CZ0714,49.478963,17.651641
558346,CZ0324,49.576294,13.239149
545805,CZ0312,48.762808,14.545827
573361,CZ0522,50.463465,15.402094
553131,CZ0317,49.260039,14.718717
564401,CZ0513,50.605000,15.034217
589004,CZ0721,49.233688,17.359592
557099,CZ0322,49.207905,13.684205
534293,CZ0205,49.791162,14.955973
568791,CZ0802,49.724989,18.466300
572276,CZ0531,49.933341,15.764066
569518,CZ0631,49.701095,15.766977
517836,CZ0714,49.503857,17.450876
547964,CZ0534,50.048008,16.595086
540986,CZ0715,50.011797,17.090856
573493,CZ0522,50.467515,15.176299
583880,CZ0643,49.059999,16.557396
586552,CZ0645,49.019740,17.079041
536661,CZ0207,50.222234,14.762139
537811,CZ0208,50.098519,15.107025
583898,CZ0643,49.114020,16.721665
560286,CZ0413,50.174629,12.659992
541320,CZ020B,49.617671,14.195881
576808,CZ0524,50.203755,16.237723
580961,CZ0534,50.059141,16.345368
575666,CZ0532,50.093704,15.556821
562076,CZ0511,50.655151,14.532396
597821,CZ0805,49.998741,17.663121
531065,CZ0205,49.880122,15.315664
551759,CZ0316,49.232155,13.868628
599387,CZ0201,49.726208,15.053023
570907,CZ0521,50.307552,15.705857
565539,CZ0207,50.373175,14.787182
573027,CZ0532,49.969347,15.537300
558362,CZ0324,49.613815,13.605669
599867,CZ0804,49.704203,17.722514
554251,CZ0321,49.414624,12.987415
596795,CZ0635,49.674861,16.161048
556963,CZ0641,49.394891,16.629388
574198,CZ0532,50.042269,15.822517
535192,CZ0206,50.335530,14.360631
563340,CZ0422,50.441040,13.391931
585793,CZ0724,49.141251,17.498191
590045,CZ0713,49.302410,17.229132
542431,CZ020C,50.224713,13.883458
554260,CZ0321,49.508409,13.118703
567833,CZ0426,50.660759,13.869399
546348,CZ0421,50.820458,14.352834
531758,CZ0202,49.937271,14.136025
554278,CZ0321,49.536976,12.868429
540676,CZ0324,49.519054,13.603397
575682,CZ0532,50.084994,15.763532
557111,CZ0322,49.087292,13.480548
536245,CZ0312,48.845115,14.343803
553719,CZ0532,50.039211,15.702721
545066,CZ0311,48.948161,14.541407
580970,CZ0534,49.996975,16.174354
553140,CZ0317,49.379700,14.495169
550515,CZ0315,49.101900,13.666687
587915,CZ0632,49.458085,15.803502
594792,CZ0647,48.870226,15.684781
562378,CZ0313,48.979627,14.952798
554294,CZ0321,49.553835,13.069310
534412,CZ0205,49.875486,15.015192
546828,CZ0423,50.589503,14.167132
543128,CZ0424,50.349927,13.571151
555550,CZ0412,50.165217,12.874064
548812,CZ0525,50.400709,15.871501
583901,CZ0643,49.239197,16.253595
541036,CZ0711,50.329431,17.201256
541338,CZ020B,49.782357,14.197461
537837,CZ0208,50.224749,14.799247
573507,CZ0522,50.510424,15.494550
587923,CZ0632,49.179652,15.594868
551911,CZ0801,49.958482,17.236572
517887,CZ0714,49.378741,17.488182
598739,CZ0806,49.727472,18.193435
539112,CZ0411,49.991631,12.595910
570915,CZ0521,50.150422,15.530668
561843,CZ0633,49.490839,15.362636
579661,CZ0525,50.532161,15.859366
598747,CZ0802,49.472486,18.445890
551813,CZ0801,49.933251,17.625765
547204,CZ0313,49.010499,15.453308
545074,CZ0311,48.945486,14.521073
575704,CZ0532,50.065498,15.778951
530735,CZ0522,50.386111,15.213064
592587,CZ0722,49.129212,17.277842
575712,CZ0532,50.000581,15.754182
562823,CZ0421,50.950546,14.496283
551767,CZ0801,50.003657,17.432173
552551,CZ0802,49.670019,18.363604
541079,CZ0715,50.161832,16.947446
578789,CZ0533,49.794091,16.675033
550752,CZ0722,49.075248,17.433488
547212,CZ0313,49.003450,15.254229
549096,CZ0522,50.405110,15.342338
561185,CZ0327,49.744446,12.694252
560642,CZ0413,50.181807,12.719941
561193,CZ0327,49.666003,12.863729
573523,CZ0522,50.336688,15.494647
568198,CZ0805,49.818380,17.692077
575721,CZ0532,50.124004,15.720737
530875,CZ0205,49.937353,15.507667
574465,CZ0523,50.534022,16.158279
564583,CZ020B,49.576290,14.008329
584894,CZ0644,48.951684,16.706715
584908,CZ0644,48.907566,16.775476
573132,CZ0521,50.258540,15.452434
592609,CZ0722,48.965972,17.863120
599905,CZ0804,49.576961,17.961801
533700,CZ0204,50.009872,15.293985
575739,CZ0532,50.001737,15.715220
594806,CZ0647,48.890137,15.734188
558371,CZ0323,49.697786,13.473610
586561,CZ0645,48.878704,16.981633
545538,CZ0421,50.715168,14.360479
534889,CZ0208,50.144821,14.846456
591742,CZ0634,49.197930,15.828017
590053,CZ0713,49.532985,17.053825
552569,CZ0802,49.686041,18.272916
578801,CZ0533,49.674979,16.369023
531766,CZ0202,49.883446,13.957630
539686,CZ020A,50.142677,14.318642
570281,CZ0715,49.786942,16.973733
586579,CZ0645,49.001739,17.030565
572934,CZ0532,50.092124,15.746276
546925,CZ0427,50.615203,14.017320
510343,CZ0805,49.937181,17.805574
532851,CZ0203,50.171748,14.190956
529885,CZ0314,49.393498,14.322986
570931,CZ0521,50.215821,15.748412
590061,CZ0713,49.495308,16.934611
558389,CZ0324,49.639199,13.164846
532860,CZ0203,50.146411,13.963560
561452,CZ0633,49.237781,15.222001
575755,CZ0532,49.956461,15.614128
547891,CZ0531,49.927900,15.745214
587931,CZ0632,49.282212,15.585729
599140,CZ0803,49.817011,18.525286
594814,CZ0647,48.896689,16.214975
550523,CZ0315,48.859471,13.821516
530034,CZ0316,49.132595,14.150308
570958,CZ0521,50.301628,15.640790
599441,CZ0203,50.291461,14.047036
572306,CZ0534,49.972460,16.065657
512869,CZ0805,50.002181,18.087213
587940,CZ0632,49.135205,15.488129
594822,CZ0647,48.796236,16.172400
584916,CZ0644,48.905517,16.651453
596809,CZ0635,49.613204,16.226861
550787,CZ0316,49.260504,13.910408
578819,CZ0533,49.866605,16.366914
537853,CZ0208,50.233680,14.959345
538809,CZ0209,49.948217,14.677553
596817,CZ0635,49.380122,15.927483
592617,CZ0722,48.902257,17.706822
531731,CZ0206,50.423083,14.661242
599379,CZ0201,49.753854,14.494082
551775,CZ0316,49.202554,13.729712
560162,CZ0326,49.735624,13.757656
557129,CZ0322,49.179345,13.640501
565679,CZ0423,50.363689,14.249643
536709,CZ0207,50.351613,14.889289
575763,CZ0532,50.087564,15.522806
537861,CZ0208,50.193050,14.909910
554316,CZ0321,49.414854,12.913028
561207,CZ0327,49.668894,12.775569
547221,CZ0313,49.069814,14.905614
544477,CZ0513,50.791093,15.026936
555584,CZ0412,50.337331,13.051067
562092,CZ0511,50.702903,14.801127
596825,CZ0635,49.440836,16.193422
590070,CZ0713,49.543242,16.930233
571881,CZ0207,50.592452,14.929303
545082,CZ0311,48.899683,14.569486
580988,CZ0534,49.911309,16.710620
579696,CZ0525,50.663681,15.615183
586587,CZ0645,48.901117,17.316910
550531,CZ0315,48.908412,13.720476
557137,CZ0322,49.303370,13.246341
586595,CZ0645,49.009307,17.047511
536717,CZ0207,50.392653,14.823160
582379,CZ0643,49.435714,16.436401
547239,CZ0313,49.158567,15.199439
599361,CZ0201,49.651638,15.066126
587460,CZ0634,49.154144,16.077352
530689,CZ0201,49.765636,14.762317
538825,CZ0209,49.952026,14.744540
569054,CZ0712,49.733438,17.175596
550540,CZ0315,49.084131,14.055317
536784,CZ0316,49.208600,13.889431
563358,CZ0422,50.471126,13.530649
577545,CZ0514,50.550949,15.358086
555592,CZ0412,50.183216,13.005785
562106,CZ0511,50.696974,14.450096
536032,CZ0311,49.011922,14.266127
539708,CZ020A,50.132287,14.234301
583910,CZ0643,49.152312,16.504090
594831,CZ0647,48.994181,15.983267
540056,CZ0324,49.630615,13.134702
544914,CZ0723,49.177303,18.097917
551791,CZ0316,49.297703,13.756060
572314,CZ0531,49.891660,16.072158
535214,CZ0206,50.384262,14.565624
547018,CZ0712,49.691620,17.153923
573540,CZ0522,50.404458,15.274587
570966,CZ0521,50.258368,15.718242
530701,CZ0201,49.532109,14.611434
560651,CZ0413,50.356766,12.526519
533718,CZ0209,49.897765,14.846268
569534,CZ0631,49.601344,15.691053
552887,CZ0714,49.328553,17.246170
592625,CZ0722,49.056710,17.307593
561215,CZ0327,49.753048,13.004203
547247,CZ0313,49.029989,14.878351
589039,CZ0721,49.142634,17.211177
551538,CZ0312,48.775738,14.434542
587958,CZ0632,49.443643,15.598749
537594,CZ0633,49.364014,15.126619
554871,CZ0634,49.191417,15.893355
549886,CZ0635,49.440602,16.256802
552674,CZ0802,49.679410,18.569214
544922,CZ0723,49.458663,18.056978
517909,CZ0714,49.609436,17.739016
561487,CZ0633,49.434133,15.320258
545091,CZ0311,48.890503,14.527777
508152,CZ0313,49.140007,15.156956
558401,CZ0324,49.611889,13.458498
589047,CZ0721,49.257184,17.449702
561223,CZ0327,49.780682,12.603786
547263,CZ0313,49.185258,15.286981
553603,CZ0325,49.960729,13.643134
580996,CZ0534,50.066658,16.589294
591769,CZ0634,49.200220,16.064912
577553,CZ0514,50.553543,15.549470
551457,CZ0203,50.224222,14.044495
599921,CZ0804,49.723516,18.078634
530719,CZ0201,49.607512,15.127817
593605,CZ0646,49.375694,16.881134
591777,CZ0634,49.291088,16.029048
574481,CZ0523,50.421368,16.089978
572322,CZ0531,49.738058,15.903020
592633,CZ0722,49.117266,17.248767
562114,CZ0511,50.632379,14.428717
582620,CZ0641,49.589318,16.540541
531391,CZ0205,49.860798,15.103948
582395,CZ0641,49.530000,16.668628
591785,CZ0634,49.181993,16.238291
510378,CZ0805,50.031637,18.068504
581003,CZ0534,49.989392,16.313242
541109,CZ0715,49.919123,16.945268
565920,CZ0207,50.445088,14.739481
586609,CZ0645,48.867328,17.256869
553166,CZ0317,49.289825,14.538534
553174,CZ0317,49.510295,14.658595
571954,CZ0209,50.262851,14.685423
581011,CZ0534,50.040677,16.286549
587982,CZ0632,49.301108,15.577541
578835,CZ0533,49.877328,16.173642
592641,CZ0722,48.970109,17.713899
590088,CZ0713,49.547269,16.896773
534439,CZ0205,49.952570,15.166616
547280,CZ0313,48.893435,14.877056
599930,CZ0804,49.655820,17.928263
541371,CZ020B,49.724148,14.082522
555231,CZ0647,48.866218,16.089121
594849,CZ0647,48.943156,16.363302
531782,CZ0202,49.895459,14.056714
569771,CZ0712,49.527138,17.382014
586617,CZ0645,48.907522,17.563562
579726,CZ0525,50.523502,15.998310
582409,CZ0641,49.482895,16.762483
574490,CZ0523,50.540173,16.265476
548880,CZ0522,50.325546,15.582808
536768,CZ0207,50.426341,15.029101
565695,CZ0423,50.498891,14.037519
538833,CZ0209,49.925727,14.556739
582417,CZ0641,49.544691,16.489716
589055,CZ0721,49.226782,17.422982
561231,CZ0327,49.748658,13.072824
596833,CZ0635,49.609430,16.309674
541117,CZ0711,50.297785,17.255253
518026,CZ0714,49.486027,17.537486
557153,CZ0322,49.231776,13.520509
592650,CZ0722,49.122346,17.452331
599433,CZ0203,50.062028,14.150640
592668,CZ0722,49.116539,17.624640
531791,CZ0202,49.939239,13.961726
550558,CZ0315,49.064631,13.831531
538434,CZ0413,50.192341,12.625358
541389,CZ020B,49.751419,14.169084
586625,CZ0645,48.977127,17.089396
573302,CZ0522,50.426050,15.543039
547131,CZ0805,49.793607,17.667329
583928,CZ0643,49.301870,16.308896
591793,CZ0634,49.319210,15.848599
541397,CZ020B,49.636938,14.311096
545104,CZ0311,48.824139,14.508621
531804,CZ0202,49.969011,14.133272
580708,CZ0534,49.972104,16.270429
534196,CZ0205,49.991014,15.350597
541125,CZ0715,49.920040,16.839277
598305,CZ0209,50.146005,14.648214
598763,CZ0633,49.495694,15.232792
557161,CZ0322,49.371445,13.739694
552429,CZ0712,49.572579,17.381252
561029,CZ0313,49.270655,14.941505
567841,CZ0426,50.576236,13.811707
548154,CZ0521,50.257478,15.775579
538841,CZ0209,49.970179,14.665911
586064,CZ0641,49.565958,16.718297
597872,CZ0801,50.046192,17.399982
569569,CZ0631,49.668110,15.404038
564427,CZ0513,50.711344,14.986005
545813,CZ0312,48.731761,14.211070
596841,CZ0635,49.620631,15.955318
569631,CZ0802,49.689354,18.327726
548693,CZ0524,50.086151,16.223384
572331,CZ0531,49.890007,15.813804
564435,CZ0513,50.587332,15.043456
564443,CZ0513,50.572684,15.063976
531812,CZ0202,49.891728,14.184400
532908,CZ0203,50.181412,14.050377
575771,CZ0532,49.976687,15.639615
582433,CZ0641,49.334534,16.576000
553182,CZ0317,49.187242,14.636010
596850,CZ0635,49.364289,16.085112
582441,CZ0641,49.501876,16.598037
577731,CZ0533,49.755263,16.469286
579734,CZ0525,50.626061,15.816588
597881,CZ0801,49.946147,17.674365
578843,CZ0533,49.624723,16.410306
577561,CZ0514,50.553516,15.455663
538850,CZ0209,49.971526,14.738600
542458,CZ020C,50.190121,13.621021
546283,CZ0511,50.719575,14.599127
587991,CZ0632,49.166246,15.635608
541176,CZ0326,49.759974,13.648336
575780,CZ0532,49.965437,15.601078
533726,CZ0204,50.003239,15.043205
564273,CZ020B,49.572827,14.042977
561258,CZ0327,49.766164,12.910779
562131,CZ0511,50.791900,14.596917
563170,CZ0317,49.447575,14.626643
596868,CZ0635,49.710763,16.032241
572349,CZ0531,49.724540,16.034289
571342,CZ020A,50.171469,14.294955
564451,CZ0513,50.626916,15.088809
542466,CZ020C,50.034689,13.931831
582450,CZ0643,49.432831,16.413973
576816,CZ0524,50.145372,16.219056
598771,CZ0633,49.578021,15.177802
571008,CZ0521,50.154859,15.662838
583936,CZ0643,49.079913,16.546565
586633,CZ0645,49.025923,17.264039
577570,CZ0514,50.498928,15.427821
557081,CZ0327,49.739789,13.041764
538396,CZ0413,50.135748,12.582432
594865,CZ0647,48.866906,15.734756
584924,CZ0644,48.897558,16.714344
594873,CZ0647,48.800986,16.378684
542474,CZ020C,50.087735,13.631307
585807,CZ0724,49.045564,17.898513
571016,CZ0521,50.315142,15.542057
593613,CZ0646,49.117564,16.803613
586641,CZ0645,48.964128,17.028222
573256,CZ0522,50.407609,15.562386
585815,CZ0724,49.148682,17.606966
594881,CZ0647,48.793274,16.010024
531421,CZ0205,49.829543,15.365413
582468,CZ0641,49.548719,16.711728
553204,CZ0317,49.566211,14.826030
591807,CZ0634,49.123204,15.813715
582476,CZ0641,49.328598,16.602548
581038,CZ0534,50.049290,16.535815
557188,CZ0721,49.254875,17.360130
555614,CZ0412,50.237016,12.976213
598798,CZ0806,49.793249,18.376174
554171,CZ0804,49.604647,18.003387
583944,CZ0643,49.385680,16.430063
547654,CZ0523,50.341229,16.008082
538876,CZ0209,50.108520,14.681812
532509,CZ0201,49.645276,15.222583
545121,CZ0311,49.100158,14.572298
510432,CZ0805,49.926122,18.270274
588008,CZ0632,49.458171,15.450115
564460,CZ0513,50.706477,15.052732
560677,CZ0413,50.318764,12.603439
598496,CZ020C,50.014425,13.616563
597899,CZ0801,50.063922,17.480203
578851,CZ0533,49.746139,16.220866
552950,CZ0714,49.464011,17.588144
584932,CZ0644,49.014427,16.779860
596876,CZ0635,49.634772,15.926038
538884,CZ0209,50.046972,14.730519
551830,CZ0316,49.402515,13.949224
583952,CZ0643,49.168729,16.727418
532916,CZ0203,50.314773,14.111319
569585,CZ0631,49.542525,15.657789
570117,CZ0715,50.153075,16.982641
562858,CZ0421,51.003793,14.452699
574511,CZ0523,50.590932,16.401645
582484,CZ0641,49.410633,16.751985
570061,CZ0714,49.548258,17.807885
579742,CZ0525,50.726250,15.609549
568333,CZ0805,49.880131,17.818639
558427,CZ0323,49.675659,13.504047
552011,CZ0712,49.686232,17.272686
555622,CZ0412,50.058313,13.114279
582492,CZ0641,49.452359,16.506182
536920,CZ0316,49.255508,13.765623
539732,CZ020A,49.851197,14.405534
551856,CZ0316,49.267249,14.005988
591815,CZ0634,49.193393,15.714768
558435,CZ0324,49.670623,13.399739
539741,CZ0323,49.649772,13.426875
510483,CZ0805,49.957480,18.037518
505161,CZ0712,49.684136,17.220518
596884,CZ0635,49.504688,16.339224
545139,CZ0311,49.001930,14.653443
583961,CZ0643,49.373052,16.387683
591823,CZ0634,49.084115,15.650302
505188,CZ0712,49.730542,17.298995
565709,CZ0423,50.453087,14.374322
541419,CZ020B,49.670811,14.506319
571644,CZ0209,50.005666,14.780051
566101,CZ0321,49.585019,13.048969
578797,CZ0325,49.977911,13.302933
530930,CZ0205,49.824707,15.213391
594890,CZ0647,48.935202,15.844388
510491,CZ0805,49.914966,18.012559
585831,CZ0724,49.070718,17.972465
579343,CZ0326,49.666038,13.678024
541168,CZ0715,49.961321,16.765863
569593,CZ0631,49.502586,15.588733
599948,CZ0804,49.591905,18.117521
578860,CZ0533,49.602645,16.498432
544931,CZ0723,49.162525,18.083277
590096,CZ0713,49.602264,16.813444
550574,CZ0315,49.039501,13.872365
594903,CZ0643,48.992200,16.437469
592676,CZ0722,49.028682,17.722160
594911,CZ0647,48.922527,15.871054
523704,CZ0715,49.977941,16.971875
505218,CZ0712,49.831136,17.132851
593621,CZ0646,49.278501,17.123499
547255,CZ0632,49.308525,15.357131
557200,CZ0322,49.481466,13.284281
565326,CZ020C,50.109935,13.564400
552046,CZ0317,49.413089,14.677566
531821,CZ020A,50.014555,14.240788
553638,CZ0511,50.543414,14.638554
560715,CZ0327,49.798880,12.636292
549932,CZ0314,49.247661,14.227263
563820,CZ0512,50.737629,15.307982
586650,CZ0645,48.906964,17.429767
591831,CZ0635,49.288374,16.094889
582506,CZ0641,49.496043,16.441633
594920,CZ0647,48.836196,16.155687
568287,CZ0427,50.614624,14.135906
537888,CZ0204,50.091224,14.977345
581046,CZ0534,49.871076,16.697311
578983,CZ0325,49.848699,13.299824
577596,CZ0514,50.571343,15.273268
538663,CZ0413,50.276819,12.697409
594938,CZ0647,49.033846,16.103265
549649,CZ0724,49.221167,17.587443
530751,CZ0201,49.735542,14.966838
538892,CZ0209,49.971620,14.693897
599719,CZ0209,49.981597,14.730399
529664,CZ020B,49.599507,14.048897
571024,CZ0521,50.207992,15.711159
555193,CZ0421,50.696428,14.205036
561355,CZ0633,49.510188,14.930738
581054,CZ0534,50.065031,16.618015
588024,CZ0632,49.183338,15.454373
578878,CZ0533,49.694722,16.180806
583979,CZ0643,49.101969,16.717850
568295,CZ0427,50.733064,13.957891
545155,CZ0311,49.192940,14.348847
562271,CZ0314,49.356486,14.263631
586668,CZ0645,49.001650,17.265026
548936,CZ0633,49.351896,15.060549
560189,CZ0326,49.751300,13.796268
555631,CZ0411,49.981953,12.863160
567442,CZ0426,50.644558,13.835384
519031,CZ0714,49.528613,17.740190
574538,CZ0523,50.594430,16.170483
537845,CZ0412,50.148702,12.851680
530760,CZ0201,49.806208,14.801688
566802,CZ0326,49.896783,13.699850
586676,CZ0645,48.955636,16.942659
565717,CZ0423,50.511102,14.150658
599158,CZ0803,49.752419,18.483020
583995,CZ0643,49.039658,16.770132
594946,CZ0647,48.888944,16.158304
505269,CZ0712,49.593272,17.126175
546526,CZ0326,49.802297,13.698135
512745,CZ0805,49.814189,18.021010
550582,CZ0315,49.057215,14.024005
579360,CZ0413,50.182307,12.676998
583987,CZ0643,49.170348,16.405736
572756,CZ0522,50.424620,15.636457
531839,CZ0202,49.949420,14.102357
575810,CZ0532,50.080585,15.445738
536598,CZ0316,49.437148,13.809985
599956,CZ0804,49.570086,18.221589
530778,CZ0201,49.777164,14.992382
535184,CZ0724,49.177486,17.982741
569615,CZ0631,49.705057,15.493338
559482,CZ0325,50.085845,13.347908
568309,CZ0427,50.784605,14.031415
599964,CZ0804,49.792766,18.014705
532592,CZ0201,49.755736,14.608061
533734,CZ0204,50.056273,14.821163
581062,CZ0534,49.936258,16.224633
541621,CZ0327,49.765288,12.713935
572381,CZ0531,49.824479,15.914659
535222,CZ0206,50.269904,14.554222
584002,CZ0643,49.348818,16.424485
596892,CZ0643,49.383986,16.293684
590100,CZ0713,49.306988,17.165505
559491,CZ0325,49.724362,13.235453
554341,CZ0321,49.403640,12.929095
585858,CZ0724,49.253605,17.495694
531847,CZ0202,49.850393,13.885465
531855,CZ0202,49.907174,14.033932
534463,CZ0202,49.885500,13.882878
541427,CZ020B,49.595590,13.992506
578614,CZ0324,49.492585,13.626620
532541,CZ0201,49.645143,15.157197
593630,CZ0646,49.277451,17.040411
592692,CZ0722,49.121967,17.544444
533742,CZ0204,49.987988,15.006578
566829,CZ0424,50.315391,13.886229
555657,CZ0412,50.060604,12.985171
519146,CZ0714,49.429711,17.285739
552089,CZ0712,49.640125,17.319120
592706,CZ0722,49.130976,17.436325
565741,CZ0423,50.503389,14.189878
584011,CZ0643,49.050783,16.462950
554359,CZ0321,49.420341,12.845635
572390,CZ0531,49.786894,15.816049
598429,CZ020B,49.713550,14.012935
545171,CZ0311,48.842418,14.639338
530816,CZ0201,49.711576,15.013668
553697,CZ0427,50.642967,13.994605
591840,CZ0634,49.254784,15.924247
585866,CZ0724,49.296132,17.842017
569755,CZ0804,49.684846,18.178045
530794,CZ0532,50.032844,15.461124
576824,CZ0524,50.244775,16.164517
559504,CZ0325,49.861152,13.323963
598313,CZ020A,49.915541,14.357824
542407,CZ0423,50.543317,14.179050
594954,CZ0647,48.945040,16.409578
599999,CZ0804,49.520494,18.238113
572403,CZ0531,49.932925,15.919674
579246,CZ0326,49.647028,13.702351
594962,CZ0643,48.919119,16.437643
577600,CZ0514,50.511687,15.222420
579751,CZ0525,50.409736,15.716281
505293,CZ0712,49.817411,17.081110
519651,CZ0714,49.432248,17.349250
589080,CZ0721,49.230501,17.268275
584029,CZ0643,49.169608,16.510886
547921,CZ0534,49.847575,16.570003
578886,CZ0533,49.593988,16.402214
561291,CZ0327,49.822747,13.058639
569623,CZ0631,49.655284,15.332281
594971,CZ0647,48.986862,16.195522
554855,CZ0411,49.919210,12.676134
578894,CZ0533,49.794239,16.348852
505366,CZ0712,49.541173,17.427080
533106,CZ0202,49.943780,14.002294
531880,CZ0202,49.954980,13.993555
536512,CZ0316,49.104163,14.161196
575828,CZ0532,50.000215,16.044093
579025,CZ0525,50.565484,15.909192
572616,CZ0533,49.886335,16.260047
552623,CZ0802,49.712553,18.529296
578908,CZ0533,49.829794,16.702624
578592,CZ0324,49.483479,13.612175
571041,CZ0521,50.201066,15.992336
563153,CZ0317,49.244526,14.819880
591858,CZ0634,49.022254,15.666335
539023,CZ0411,50.128744,12.400268
591866,CZ0634,49.163856,16.015873
565768,CZ0423,50.476429,13.990159
537896,CZ0208,50.124705,14.958358
532304,CZ0201,49.775348,14.831949
530981,CZ0205,49.927948,15.337909
576832,CZ0524,50.168450,16.204241
562327,CZ0313,49.047741,15.520820
589098,CZ0721,49.319485,17.519351
530972,CZ0205,49.770840,15.269464
590266,CZ0634,49.214887,15.879652
579769,CZ0525,50.433387,15.709795
532959,CZ0203,50.190464,14.079146
565776,CZ0423,50.458170,13.899372
532967,CZ0203,50.269721,13.990901
573612,CZ0522,50.339344,15.651767
542504,CZ020C,50.214417,13.752838
551899,CZ0316,49.332640,13.861096
569101,CZ0805,50.046244,18.025387
547336,CZ0313,49.003615,14.764232
571741,CZ0205,49.869804,15.313026
572985,CZ0532,49.997348,15.734932
539759,CZ020A,49.972514,14.291274
581071,CZ0534,49.859351,16.502143
533751,CZ0204,50.027347,14.961866
541451,CZ020B,49.625764,13.967650
532975,CZ0203,50.200879,14.180749
565792,CZ0423,50.599744,14.205530
597911,CZ0801,50.205030,17.575420
561304,CZ0327,49.625373,12.695768
559521,CZ0325,49.815946,13.395104
572411,CZ0531,49.869219,15.580129
550311,CZ0634,49.180335,16.082925
571059,CZ0521,50.265178,15.688982
536679,CZ0316,49.211424,13.981450
588032,CZ0632,49.290971,15.483401
588041,CZ0632,49.245602,15.453316
553336,CZ0715,49.796306,16.963987
533769,CZ0204,50.032056,15.256593
554880,CZ0411,49.942277,12.616745
587753,CZ0635,49.612941,16.036598
504921,CZ0531,49.965357,15.739289
598810,CZ0802,49.677731,18.670890
573639,CZ0522,50.377493,15.469231
542512,CZ020C,50.185105,13.863591
553239,CZ0317,49.291392,14.803517
593648,CZ0646,49.233446,16.918474
592714,CZ0722,49.048213,17.331526
520047,CZ0714,49.454090,17.515128
546267,CZ0511,50.536579,14.467408
531561,CZ0206,50.295483,14.517383
532983,CZ0203,50.138132,13.991262
539767,CZ020A,50.135539,14.282293
533777,CZ0204,50.048724,14.849303
566853,CZ0424,50.284750,13.662622
533785,CZ0204,50.084879,14.769602
594989,CZ0647,49.038646,16.207235
572420,CZ0531,49.978962,15.841340
534480,CZ0205,49.869103,15.403560
529583,CZ0206,50.441913,14.475036
592722,CZ0722,49.084369,17.369935
575844,CZ0532,49.952551,15.548856
577626,CZ0514,50.587385,15.156909
551601,CZ0317,49.378459,14.769036
552836,CZ0714,49.423817,17.580887
539775,CZ020A,50.191340,14.321990
573647,CZ0522,50.395077,15.417033
539619,CZ0411,50.084120,12.522102
532177,CZ0203,50.232342,14.029138
570982,CZ0207,50.248907,14.769264
598330,CZ020B,49.575713,14.030638
576841,CZ0524,50.134014,16.241556
553522,CZ0322,49.335115,13.511527
584037,CZ0643,49.191870,16.771563
586684,CZ0645,48.877349,17.359497
590118,CZ0713,49.374487,17.222030
594997,CZ0647,48.917649,16.135878
551821,CZ0801,49.895592,17.178202
584941,CZ0644,48.760582,16.994567
550604,CZ0315,49.121841,13.967232
546534,CZ0326,49.869348,13.794421
558460,CZ0323,49.719174,13.509931
570079,CZ0714,49.517050,17.618164
545201,CZ0311,49.223502,14.420670
584959,CZ0644,48.779531,17.013324
541885,CZ0322,49.347334,13.264018
533807,CZ0204,50.042117,15.358462
530841,CZ0201,49.833579,14.589940
539929,CZ0324,49.521194,13.417703
576859,CZ0524,50.151203,16.078551
575861,CZ0534,49.999487,16.097653
573655,CZ0522,50.473031,15.470420
585874,CZ0724,49.233156,17.901231
566161,CZ0321,49.443698,13.086983
549959,CZ0635,49.610581,16.281794
563382,CZ0422,50.440706,13.457492
573663,CZ0522,50.374485,15.261676
541214,CZ0711,50.365038,17.027399
569640,CZ0631,49.768087,15.585655
546411,CZ0325,49.701479,13.213823
546178,CZ0424,50.298161,13.949094
584967,CZ0644,48.967902,16.653546
595004,CZ0647,48.913336,15.630477
530697,CZ0531,49.919564,15.677746
592005,CZ0722,49.059897,17.495950
575879,CZ0532,49.992474,16.017879
592731,CZ0722,49.030373,17.649938
592749,CZ0722,48.985657,17.389953
573671,CZ0522,50.427287,15.687441
568341,CZ0805,49.897154,17.841402
533815,CZ0204,50.079045,15.391155
534498,CZ0205,49.880291,15.064920
571351,CZ020A,50.161460,14.335349
532991,CZ020A,50.043449,14.186328
548537,CZ0631,49.524779,15.530975
572446,CZ0531,49.979251,15.867345
575887,CZ0532,49.988669,15.872852
582531,CZ0641,49.595164,16.735111
586692,CZ0645,49.050447,16.947682
550191,CZ0646,49.172448,17.078762
589110,CZ0721,49.281835,17.201536
552879,CZ0714,49.371673,17.290435
596906,CZ0635,49.349931,15.938057
533009,CZ0203,50.284336,14.273969
596914,CZ0635,49.488459,16.331188
595012,CZ0647,49.023647,16.053361
596922,CZ0635,49.509261,15.870346
505501,CZ0712,49.764066,17.180511
554383,CZ0321,49.435642,12.869668
531901,CZ0202,49.831356,13.837576
585882,CZ0724,49.168187,17.906215
566594,CZ0325,49.788854,13.195175
573680,CZ0522,50.506631,15.262655
534692,CZ0641,49.463998,16.654269
584045,CZ0643,49.104448,16.757474
582557,CZ0641,49.370995,16.543917
581089,CZ0534,50.026995,16.164691
578321,CZ0322,49.417621,13.457818
575909,CZ0532,50.102031,15.494626
584053,CZ0643,49.222512,16.253748
572888,CZ0532,50.114148,15.855832
